fecha|max|min|estacion
03/24/20|30.7|13.2|AZUL AERO
03/23/20|29.2|16.4|AZUL AERO
03/22/20|27.7|10.5|AZUL AERO
03/21/20|29|9.6|AZUL AERO
03/20/20|26.5|11.5|AZUL AERO
03/19/20|25|12|AZUL AERO
03/18/20|23|13.5|AZUL AERO
03/17/20|18|13|AZUL AERO
03/16/20|23.5|7.6|AZUL AERO
03/15/20|23.5|7.5|AZUL AERO
03/14/20|27.6|16.5|AZUL AERO
03/13/20|31.6|17.4|AZUL AERO
03/12/20|29.9|15|AZUL AERO
03/11/20|22.1|15.5|AZUL AERO
03/10/20|25|9.8|AZUL AERO
03/09/20|27.3|13|AZUL AERO
03/08/20|31.3|18.6|AZUL AERO
03/07/20|32.5|17|AZUL AERO
03/06/20|31.6|15|AZUL AERO
03/05/20|31.1|15.2|AZUL AERO
03/04/20|32.9|13|AZUL AERO
03/03/20|32.9|14.1|AZUL AERO
03/02/20|34.9|15.9|AZUL AERO
03/01/20|35.1|17.3|AZUL AERO
02/29/20|32.5|11.5|AZUL AERO
02/28/20|27.6|13|AZUL AERO
02/27/20|30.9|12.5|AZUL AERO
02/26/20|27.2|6|AZUL AERO
02/25/20|27.6|7.2|AZUL AERO
02/24/20|28.5|14.5|AZUL AERO
02/23/20|26.2|11.6|AZUL AERO
02/22/20|23.9|5.6|AZUL AERO
02/21/20|21.8|9.8|AZUL AERO
02/20/20|21.6|8.1|AZUL AERO
02/19/20|28|11|AZUL AERO
02/18/20|24.6|14|AZUL AERO
02/17/20|28.7|18.6|AZUL AERO
02/16/20|33.3|21.5|AZUL AERO
02/15/20|33|14.4|AZUL AERO
02/14/20|27.9|16|AZUL AERO
02/13/20|30.5|16|AZUL AERO
02/12/20|29.5|13.3|AZUL AERO
02/11/20|27.2|7.6|AZUL AERO
02/10/20|24.5|5.6|AZUL AERO
02/09/20|23.9|8|AZUL AERO
02/08/20|28.3|12.5|AZUL AERO
02/07/20|28.5|17.3|AZUL AERO
02/06/20|33.3|20.4|AZUL AERO
02/05/20|26.5|18|AZUL AERO
02/04/20|35.5|18.9|AZUL AERO
02/03/20|36|15.2|AZUL AERO
02/02/20|35.4|19|AZUL AERO
02/01/20|33.4|15.5|AZUL AERO
01/31/20|31.5|11.5|AZUL AERO
01/30/20|27|5.5|AZUL AERO
01/29/20|26.4|14.5|AZUL AERO
01/28/20|30.5|12.9|AZUL AERO
01/27/20|25.5|6.6|AZUL AERO
01/26/20|33|10.2|AZUL AERO
01/25/20|34.1|14|AZUL AERO
01/24/20|34.1|20.8|AZUL AERO
01/23/20|33|16.6|AZUL AERO
01/22/20|30.4|19.8|AZUL AERO
01/21/20|28.3|18|AZUL AERO
01/20/20|35.3|18.5|AZUL AERO
01/19/20|33|13.9|AZUL AERO
01/18/20|30.5|15.5|AZUL AERO
01/17/20|26.4|5.6|AZUL AERO
01/16/20|24.5|5|AZUL AERO
01/15/20|25.8|13.9|AZUL AERO
01/14/20|30.1|16.5|AZUL AERO
01/13/20|23.1|10.5|AZUL AERO
01/12/20|28.3|10.5|AZUL AERO
01/11/20|30.6|8.8|AZUL AERO
01/10/20|28.5|10.4|AZUL AERO
01/09/20|26.6|16|AZUL AERO
01/08/20|31.6|16.8|AZUL AERO
01/07/20|28.6|8|AZUL AERO
01/06/20|23.6|14.4|AZUL AERO
01/05/20|26.9|17.5|AZUL AERO
01/04/20|30.5|13.5|AZUL AERO
01/03/20|28.8|11.8|AZUL AERO
01/02/20|27.5|12|AZUL AERO
01/01/20|26.5|17.6|AZUL AERO
12/31/19|26|18.7|AZUL AERO
12/30/19|25.7|21.1|AZUL AERO
12/29/19|30|19.4|AZUL AERO
12/28/19|32|19.9|AZUL AERO
12/27/19|29.9|18|AZUL AERO
12/26/19|27.5|7|AZUL AERO
12/25/19|21.6|12.3|AZUL AERO
12/24/19|35.5|17.9|AZUL AERO
12/23/19|33|10.5|AZUL AERO
12/22/19|28|2.8|AZUL AERO
12/21/19|23.2|9.5|AZUL AERO
12/20/19|24.3|10.8|AZUL AERO
12/19/19|31.5|19|AZUL AERO
12/18/19|33.6|13.5|AZUL AERO
12/17/19|28.5|9.5|AZUL AERO
12/16/19|29.8|7.5|AZUL AERO
12/15/19|26.1|15.4|AZUL AERO
12/14/19|29|14.9|AZUL AERO
12/13/19|24.8|3.1|AZUL AERO
12/12/19|22.6|13.3|AZUL AERO
12/11/19|29|12.8|AZUL AERO
12/10/19|35.8|18|AZUL AERO
12/09/19|36|11.4|AZUL AERO
12/08/19|32.6|11.2|AZUL AERO
12/07/19|27.5|5|AZUL AERO
12/06/19|26.6|10.5|AZUL AERO
12/05/19|27|5.6|AZUL AERO
12/04/19|19.4|9.2|AZUL AERO
12/03/19|23.1|15.1|AZUL AERO
12/02/19|29.2|3.5|AZUL AERO
12/01/19|24.1|4.3|AZUL AERO
11/30/19|24.1|8.7|AZUL AERO
11/29/19|28.4|18.4|AZUL AERO
11/28/19|30.5|8.6|AZUL AERO
11/27/19|24.1|6.8|AZUL AERO
11/26/19|24.8|13.2|AZUL AERO
11/25/19|17.9|14|AZUL AERO
11/24/19|23.6|9.6|AZUL AERO
11/23/19|23.6|5.3|AZUL AERO
11/22/19|23.2|12.1|AZUL AERO
11/21/19|25.7|11.1|AZUL AERO
11/20/19|33|17.9|AZUL AERO
11/19/19|30.9|9.4|AZUL AERO
11/18/19|30.6|12.4|AZUL AERO
11/17/19|32.5|11|AZUL AERO
11/16/19|31.5|16.5|AZUL AERO
11/15/19|30.9|9.1|AZUL AERO
11/14/19|28.5|13.4|AZUL AERO
11/13/19|27.6|14.9|AZUL AERO
11/12/19|23.3|15.1|AZUL AERO
11/11/19|24.7|11.5|AZUL AERO
11/10/19|25.1|5|AZUL AERO
11/09/19|23.6|9.5|AZUL AERO
11/08/19|19.4|4.5|AZUL AERO
11/07/19|24.6|13.6|AZUL AERO
11/06/19|28.6|7.6|AZUL AERO
11/05/19|24.3|2.8|AZUL AERO
11/04/19|24.4|12.9|AZUL AERO
11/03/19|23.3|4.2|AZUL AERO
11/02/19|23.4|11.6|AZUL AERO
11/01/19|21.2|9.5|AZUL AERO
10/31/19|22.1|3.5|AZUL AERO
10/29/20|18.7|4.3|BAHIA BLANCA AERO
10/28/20|22.5|7.3|BAHIA BLANCA AERO
10/27/20|22.6|10.2|BAHIA BLANCA AERO
10/26/20|24.3|3.2|BAHIA BLANCA AERO
10/25/20|19.2|10.2|BAHIA BLANCA AERO
10/24/20|27.8|10.5|BAHIA BLANCA AERO
10/23/20|23.3|6.8|BAHIA BLANCA AERO
10/22/20|19.2|10.2|BAHIA BLANCA AERO
10/21/20|17.1|5.2|BAHIA BLANCA AERO
10/20/20|21.4|6.8|BAHIA BLANCA AERO
10/19/20|21|10.7|BAHIA BLANCA AERO
10/18/20|28.2|16|BAHIA BLANCA AERO
10/17/20|32.3|18.4|BAHIA BLANCA AERO
10/16/20|29.5|11.2|BAHIA BLANCA AERO
10/15/20|26.5|6.1|BAHIA BLANCA AERO
10/14/20|21.4|8.6|BAHIA BLANCA AERO
10/13/20|28.2|10.2|BAHIA BLANCA AERO
10/12/20|24.2|4.3|BAHIA BLANCA AERO
10/11/20|16.7|9.4|BAHIA BLANCA AERO
10/10/20|25.5|4.6|BAHIA BLANCA AERO
10/09/20|20.8|6.6|BAHIA BLANCA AERO
10/08/20|21.8|1.5|BAHIA BLANCA AERO
10/07/20|19|9.7|BAHIA BLANCA AERO
10/06/20|22.8|4.1|BAHIA BLANCA AERO
10/05/20|16.1|-1.4|BAHIA BLANCA AERO
10/04/20|8.7|2|BAHIA BLANCA AERO
10/03/20|11.4|-1.3|BAHIA BLANCA AERO
10/02/20|11.4|3.4|BAHIA BLANCA AERO
10/01/20|15.7|3.6|BAHIA BLANCA AERO
09/30/20|21.5|6.5|BAHIA BLANCA AERO
09/29/20|23.3|12.1|BAHIA BLANCA AERO
09/28/20|24.1|1.4|BAHIA BLANCA AERO
09/27/20|18|9.6|BAHIA BLANCA AERO
09/26/20|16.7|9.8|BAHIA BLANCA AERO
09/25/20|22.6|8.8|BAHIA BLANCA AERO
09/24/20|27.5|7.2|BAHIA BLANCA AERO
09/23/20|25.8|5.5|BAHIA BLANCA AERO
09/22/20|23.8|7.7|BAHIA BLANCA AERO
09/21/20|20.9|-3.8|BAHIA BLANCA AERO
09/20/20|15.6|-1.6|BAHIA BLANCA AERO
09/19/20|15.7|0.4|BAHIA BLANCA AERO
09/18/20|18.1|6.6|BAHIA BLANCA AERO
09/17/20|24.2|9.4|BAHIA BLANCA AERO
09/16/20|19|6.4|BAHIA BLANCA AERO
09/15/20|22.8|9|BAHIA BLANCA AERO
09/14/20|19.8|-0.8|BAHIA BLANCA AERO
09/13/20|16.6|6.1|BAHIA BLANCA AERO
09/12/20|21|2.7|BAHIA BLANCA AERO
09/11/20|16.5|4.7|BAHIA BLANCA AERO
09/10/20|22.5|1.6|BAHIA BLANCA AERO
09/09/20|19.3|9.8|BAHIA BLANCA AERO
09/08/20|21|5.7|BAHIA BLANCA AERO
09/07/20|18.5|0.3|BAHIA BLANCA AERO
09/06/20|17.5|-1.6|BAHIA BLANCA AERO
09/05/20|14.6|1.2|BAHIA BLANCA AERO
09/04/20|15.2|2.1|BAHIA BLANCA AERO
09/03/20|18.3|1.4|BAHIA BLANCA AERO
09/02/20|14|3.2|BAHIA BLANCA AERO
09/01/20|16.2|-0.3|BAHIA BLANCA AERO
08/31/20|14|-1.3|BAHIA BLANCA AERO
08/30/20|14.5|-2.8|BAHIA BLANCA AERO
08/29/20|13|2.4|BAHIA BLANCA AERO
08/28/20|19|7.5|BAHIA BLANCA AERO
08/27/20|19.3|5|BAHIA BLANCA AERO
08/26/20|10.5|7.4|BAHIA BLANCA AERO
08/25/20|16.4|8.9|BAHIA BLANCA AERO
08/24/20|24|6.1|BAHIA BLANCA AERO
08/23/20|20.8|5.9|BAHIA BLANCA AERO
08/22/20|19.5|5.7|BAHIA BLANCA AERO
08/21/20|21.6|2.8|BAHIA BLANCA AERO
08/20/20|15.2|-2|BAHIA BLANCA AERO
08/19/20|10.9|0.9|BAHIA BLANCA AERO
08/18/20|12.8|5.2|BAHIA BLANCA AERO
08/17/20|16.5|-1|BAHIA BLANCA AERO
08/16/20|16.5|0.4|BAHIA BLANCA AERO
08/15/20|11|0.2|BAHIA BLANCA AERO
08/14/20|14.6|2.2|BAHIA BLANCA AERO
08/13/20|16.6|6.3|BAHIA BLANCA AERO
08/12/20|16|1.4|BAHIA BLANCA AERO
08/11/20|12.6|-0.6|BAHIA BLANCA AERO
08/10/20|12.5|4.2|BAHIA BLANCA AERO
08/09/20|12.4|6.7|BAHIA BLANCA AERO
08/08/20|17|1.7|BAHIA BLANCA AERO
08/07/20|16.2|0.5|BAHIA BLANCA AERO
08/06/20|13.7|3.5|BAHIA BLANCA AERO
08/05/20|17.4|8.2|BAHIA BLANCA AERO
08/04/20|15.5|9.9|BAHIA BLANCA AERO
08/03/20|22|2.9|BAHIA BLANCA AERO
08/02/20|16.8|3.5|BAHIA BLANCA AERO
08/01/20|18.6|2.4|BAHIA BLANCA AERO
07/31/20|18|2.7|BAHIA BLANCA AERO
07/30/20|14.5|0.7|BAHIA BLANCA AERO
07/29/20|14|-2.1|BAHIA BLANCA AERO
07/28/20|11.5|-2.2|BAHIA BLANCA AERO
07/27/20|9|1.8|BAHIA BLANCA AERO
07/26/20|14.9|7.2|BAHIA BLANCA AERO
07/25/20|14.4|0.2|BAHIA BLANCA AERO
07/24/20|6.8|1.2|BAHIA BLANCA AERO
07/23/20|8.6|6.6|BAHIA BLANCA AERO
07/22/20|8.8|7|BAHIA BLANCA AERO
07/21/20|9.4|8.3|BAHIA BLANCA AERO
07/20/20|10.3|8.8|BAHIA BLANCA AERO
07/19/20|20.3|8.5|BAHIA BLANCA AERO
07/18/20|19|6.1|BAHIA BLANCA AERO
07/17/20|17.3|2|BAHIA BLANCA AERO
07/16/20|16.8|3.2|BAHIA BLANCA AERO
07/15/20|16.5|-1|BAHIA BLANCA AERO
07/14/20|9.3|-4.3|BAHIA BLANCA AERO
07/13/20|9|-1.3|BAHIA BLANCA AERO
07/12/20|9.5|3.3|BAHIA BLANCA AERO
07/11/20|9|0.3|BAHIA BLANCA AERO
07/10/20|11.6|1.8|BAHIA BLANCA AERO
07/09/20|11.4|0|BAHIA BLANCA AERO
07/08/20|7.8|3.4|BAHIA BLANCA AERO
07/07/20|11.5|0.3|BAHIA BLANCA AERO
07/06/20|9.6|-1.4|BAHIA BLANCA AERO
07/05/20|10.1|-1.9|BAHIA BLANCA AERO
07/04/20|8|3.4|BAHIA BLANCA AERO
07/03/20|9.8|4.4|BAHIA BLANCA AERO
07/02/20|11.4|4.7|BAHIA BLANCA AERO
07/01/20|10|4.4|BAHIA BLANCA AERO
06/30/20|9.4|6|BAHIA BLANCA AERO
06/29/20|10.8|4.6|BAHIA BLANCA AERO
06/28/20|9.6|-2.6|BAHIA BLANCA AERO
06/27/20|8.1|1.8|BAHIA BLANCA AERO
06/26/20|8.3|-2.1|BAHIA BLANCA AERO
06/25/20|10|-2.3|BAHIA BLANCA AERO
06/24/20|9.6|2.1|BAHIA BLANCA AERO
06/23/20|14.8|5.8|BAHIA BLANCA AERO
06/22/20|13|2.1|BAHIA BLANCA AERO
06/21/20|13.8|3|BAHIA BLANCA AERO
06/20/20|15.2|3|BAHIA BLANCA AERO
06/19/20|17.6|7.4|BAHIA BLANCA AERO
06/18/20|16|5.8|BAHIA BLANCA AERO
06/17/20|13.8|5.8|BAHIA BLANCA AERO
06/16/20|16.5|5.6|BAHIA BLANCA AERO
06/15/20|17.7|5.2|BAHIA BLANCA AERO
06/14/20|15.5|0.1|BAHIA BLANCA AERO
06/13/20|9.9|0.4|BAHIA BLANCA AERO
06/12/20|16|7.4|BAHIA BLANCA AERO
06/11/20|20.7|7.5|BAHIA BLANCA AERO
06/10/20|17.3|7.2|BAHIA BLANCA AERO
06/09/20|15|1.3|BAHIA BLANCA AERO
06/08/20|16.8|3.9|BAHIA BLANCA AERO
06/07/20|16|8.2|BAHIA BLANCA AERO
06/06/20|20|3.2|BAHIA BLANCA AERO
06/05/20|17.9|6.2|BAHIA BLANCA AERO
06/04/20|15.5|4|BAHIA BLANCA AERO
06/03/20|11.9|6.5|BAHIA BLANCA AERO
06/02/20|16|3.5|BAHIA BLANCA AERO
06/01/20|13|3.7|BAHIA BLANCA AERO
05/31/20|13|6|BAHIA BLANCA AERO
05/30/20|11.3|6.2|BAHIA BLANCA AERO
05/29/20|13|8.3|BAHIA BLANCA AERO
05/28/20|17.5|5.7|BAHIA BLANCA AERO
05/27/20|19.7|9.4|BAHIA BLANCA AERO
05/26/20|19.8|1.2|BAHIA BLANCA AERO
05/25/20|16.3|8.3|BAHIA BLANCA AERO
05/24/20|20|8.8|BAHIA BLANCA AERO
05/23/20|13|0.2|BAHIA BLANCA AERO
05/22/20|14.2|-0.2|BAHIA BLANCA AERO
05/21/20|14.5|6.6|BAHIA BLANCA AERO
05/20/20|13.5|10.5|BAHIA BLANCA AERO
05/19/20|18.2|11.6|BAHIA BLANCA AERO
05/18/20|24.5|4.3|BAHIA BLANCA AERO
05/17/20|18.1|7.1|BAHIA BLANCA AERO
05/16/20|27.2|13.2|BAHIA BLANCA AERO
05/15/20|23.2|11.8|BAHIA BLANCA AERO
05/14/20|15.3|0.2|BAHIA BLANCA AERO
05/13/20|14|3.9|BAHIA BLANCA AERO
05/12/20|18|4.2|BAHIA BLANCA AERO
05/11/20|16.5|8.1|BAHIA BLANCA AERO
05/10/20|20.6|8.5|BAHIA BLANCA AERO
05/09/20|22|11|BAHIA BLANCA AERO
05/08/20|20.4|10|BAHIA BLANCA AERO
05/07/20|18.5|5.1|BAHIA BLANCA AERO
05/06/20|15.5|2.6|BAHIA BLANCA AERO
05/05/20|14.5|8.9|BAHIA BLANCA AERO
05/04/20|20.5|8.2|BAHIA BLANCA AERO
05/03/20|19.2|10.8|BAHIA BLANCA AERO
05/02/20|18.5|7|BAHIA BLANCA AERO
05/01/20|17.4|8.3|BAHIA BLANCA AERO
04/30/20|21.1|6|BAHIA BLANCA AERO
04/29/20|19.4|10.2|BAHIA BLANCA AERO
04/28/20|15.3|13.4|BAHIA BLANCA AERO
04/27/20|16.2|13.6|BAHIA BLANCA AERO
04/26/20|19.5|9.6|BAHIA BLANCA AERO
04/25/20|22.7|12.1|BAHIA BLANCA AERO
04/24/20|24.2|15.6|BAHIA BLANCA AERO
04/23/20|23|7.4|BAHIA BLANCA AERO
04/22/20|22.3|5.8|BAHIA BLANCA AERO
04/21/20|19|3.8|BAHIA BLANCA AERO
04/20/20|19.6|8.8|BAHIA BLANCA AERO
04/19/20|25.4|14.2|BAHIA BLANCA AERO
04/18/20|28|18.6|BAHIA BLANCA AERO
04/17/20|28.2|14.6|BAHIA BLANCA AERO
04/16/20|25.3|11.1|BAHIA BLANCA AERO
04/15/20|21.3|4.2|BAHIA BLANCA AERO
04/14/20|19.6|6|BAHIA BLANCA AERO
04/13/20|20.5|12.3|BAHIA BLANCA AERO
04/12/20|18.3|15|BAHIA BLANCA AERO
04/11/20|25|14|BAHIA BLANCA AERO
04/10/20|25.2|4.9|BAHIA BLANCA AERO
04/09/20|23.8|5.5|BAHIA BLANCA AERO
04/08/20|21.9|4.2|BAHIA BLANCA AERO
04/07/20|18.6|2.2|BAHIA BLANCA AERO
04/06/20|17.6|6.8|BAHIA BLANCA AERO
04/05/20|25|11.3|BAHIA BLANCA AERO
04/04/20|21|13.4|BAHIA BLANCA AERO
04/03/20|23.4|7.2|BAHIA BLANCA AERO
04/02/20|20.5|12.1|BAHIA BLANCA AERO
04/01/20|19.9|14.9|BAHIA BLANCA AERO
03/31/20|22.6|11|BAHIA BLANCA AERO
03/30/20|16.4|13.4|BAHIA BLANCA AERO
03/29/20|24.4|15|BAHIA BLANCA AERO
03/28/20|31.5|19.4|BAHIA BLANCA AERO
03/27/20|29.6|15|BAHIA BLANCA AERO
03/26/20|27.5|9.9|BAHIA BLANCA AERO
03/25/20|25.6|14|BAHIA BLANCA AERO
03/24/20|32.1|20.6|BAHIA BLANCA AERO
03/23/20|34|17.7|BAHIA BLANCA AERO
03/22/20|33|20.2|BAHIA BLANCA AERO
03/21/20|35.7|18.5|BAHIA BLANCA AERO
03/20/20|30.2|9.5|BAHIA BLANCA AERO
03/19/20|27.8|10|BAHIA BLANCA AERO
03/18/20|21.8|15.7|BAHIA BLANCA AERO
03/17/20|26|16.2|BAHIA BLANCA AERO
03/16/20|29.4|8.6|BAHIA BLANCA AERO
03/15/20|25|8.5|BAHIA BLANCA AERO
03/14/20|26.4|12.5|BAHIA BLANCA AERO
03/13/20|34.5|19|BAHIA BLANCA AERO
03/12/20|35|16.6|BAHIA BLANCA AERO
03/11/20|27.2|19.2|BAHIA BLANCA AERO
03/10/20|30.6|15.2|BAHIA BLANCA AERO
03/09/20|28.2|9.6|BAHIA BLANCA AERO
03/08/20|26.5|17.4|BAHIA BLANCA AERO
03/07/20|32.8|20.6|BAHIA BLANCA AERO
03/06/20|35.7|17.7|BAHIA BLANCA AERO
03/05/20|35.2|18.5|BAHIA BLANCA AERO
03/04/20|36.8|17|BAHIA BLANCA AERO
03/03/20|36.4|21.8|BAHIA BLANCA AERO
03/02/20|37.3|24.4|BAHIA BLANCA AERO
03/01/20|38.6|16.1|BAHIA BLANCA AERO
02/29/20|33|15.4|BAHIA BLANCA AERO
02/28/20|32|12|BAHIA BLANCA AERO
02/27/20|34.3|15.8|BAHIA BLANCA AERO
02/26/20|31|9.5|BAHIA BLANCA AERO
02/25/20|25.4|8.4|BAHIA BLANCA AERO
02/24/20|27|18.2|BAHIA BLANCA AERO
02/23/20|31.5|12.8|BAHIA BLANCA AERO
02/22/20|28.5|4.7|BAHIA BLANCA AERO
02/21/20|21.5|10.5|BAHIA BLANCA AERO
02/20/20|23.3|7.4|BAHIA BLANCA AERO
02/19/20|26|17.2|BAHIA BLANCA AERO
02/18/20|29.3|10.8|BAHIA BLANCA AERO
02/17/20|24.9|18.5|BAHIA BLANCA AERO
02/16/20|33.2|19.7|BAHIA BLANCA AERO
02/15/20|33.5|18.3|BAHIA BLANCA AERO
02/14/20|31|12.1|BAHIA BLANCA AERO
02/13/20|26.8|18.8|BAHIA BLANCA AERO
02/12/20|33.3|16|BAHIA BLANCA AERO
02/11/20|31|11.8|BAHIA BLANCA AERO
02/10/20|29.1|9.3|BAHIA BLANCA AERO
02/09/20|23.6|9|BAHIA BLANCA AERO
02/08/20|24.2|14.4|BAHIA BLANCA AERO
02/07/20|26.4|14.6|BAHIA BLANCA AERO
02/06/20|26.2|17.8|BAHIA BLANCA AERO
02/05/20|28.5|16.4|BAHIA BLANCA AERO
02/04/20|28.5|21|BAHIA BLANCA AERO
02/03/20|37.3|19.1|BAHIA BLANCA AERO
02/02/20|32|20.1|BAHIA BLANCA AERO
02/01/20|38.8|20.8|BAHIA BLANCA AERO
01/31/20|34|19.4|BAHIA BLANCA AERO
01/30/20|33.4|10.1|BAHIA BLANCA AERO
01/29/20|26.4|11|BAHIA BLANCA AERO
01/28/20|34.2|18.8|BAHIA BLANCA AERO
01/27/20|29.7|7.4|BAHIA BLANCA AERO
01/26/20|27.2|13.4|BAHIA BLANCA AERO
01/25/20|29|18.4|BAHIA BLANCA AERO
01/24/20|31.4|21.6|BAHIA BLANCA AERO
01/23/20|36.5|18|BAHIA BLANCA AERO
01/22/20|35.5|15.6|BAHIA BLANCA AERO
01/21/20|33|15.7|BAHIA BLANCA AERO
01/20/20|33|18.6|BAHIA BLANCA AERO
01/19/20|37.4|20.5|BAHIA BLANCA AERO
01/18/20|35.5|19.9|BAHIA BLANCA AERO
01/17/20|30|8.6|BAHIA BLANCA AERO
01/16/20|24.4|7.2|BAHIA BLANCA AERO
01/15/20|31|15.7|BAHIA BLANCA AERO
01/14/20|35|17.7|BAHIA BLANCA AERO
01/13/20|28.2|18|BAHIA BLANCA AERO
01/12/20|33.2|15.1|BAHIA BLANCA AERO
01/11/20|30.4|13.3|BAHIA BLANCA AERO
01/10/20|26.4|12.2|BAHIA BLANCA AERO
01/09/20|27.2|14.6|BAHIA BLANCA AERO
01/08/20|29.8|18|BAHIA BLANCA AERO
01/07/20|31.7|10.6|BAHIA BLANCA AERO
01/06/20|24.6|13.4|BAHIA BLANCA AERO
01/05/20|27|15|BAHIA BLANCA AERO
01/04/20|31.5|19|BAHIA BLANCA AERO
01/03/20|33|16.2|BAHIA BLANCA AERO
01/02/20|32|13.4|BAHIA BLANCA AERO
01/01/20|26.6|17.3|BAHIA BLANCA AERO
12/31/19|23.2|17.5|BAHIA BLANCA AERO
12/30/19|32.7|21.2|BAHIA BLANCA AERO
12/29/19|35.2|13|BAHIA BLANCA AERO
12/28/19|29.4|18.7|BAHIA BLANCA AERO
12/27/19|36|21|BAHIA BLANCA AERO
12/26/19|32.6|13.1|BAHIA BLANCA AERO
12/25/19|29|10.8|BAHIA BLANCA AERO
12/24/19|31|17.6|BAHIA BLANCA AERO
12/23/19|36.8|20.6|BAHIA BLANCA AERO
12/22/19|33.4|7|BAHIA BLANCA AERO
12/21/19|25.8|4.1|BAHIA BLANCA AERO
12/20/19|22.5|14|BAHIA BLANCA AERO
12/19/19|30.5|17.6|BAHIA BLANCA AERO
12/18/19|35.2|21.8|BAHIA BLANCA AERO
12/17/19|33.3|11.9|BAHIA BLANCA AERO
12/16/19|27.5|9.8|BAHIA BLANCA AERO
12/15/19|32.5|11.1|BAHIA BLANCA AERO
12/14/19|27.2|19.2|BAHIA BLANCA AERO
12/13/19|28.5|9.5|BAHIA BLANCA AERO
12/12/19|27.4|14.6|BAHIA BLANCA AERO
12/11/19|33.6|15.9|BAHIA BLANCA AERO
12/10/19|28|15.2|BAHIA BLANCA AERO
12/09/19|38.6|13.8|BAHIA BLANCA AERO
12/08/19|32.2|14.1|BAHIA BLANCA AERO
12/07/19|32|8.2|BAHIA BLANCA AERO
12/06/19|23.6|11|BAHIA BLANCA AERO
12/05/19|31.2|4.5|BAHIA BLANCA AERO
12/04/19|17.3|11.2|BAHIA BLANCA AERO
12/03/19|25|15.5|BAHIA BLANCA AERO
12/02/19|32.6|7.8|BAHIA BLANCA AERO
12/01/19|24.6|5.6|BAHIA BLANCA AERO
11/30/19|22.8|13|BAHIA BLANCA AERO
11/29/19|26.5|15.8|BAHIA BLANCA AERO
11/28/19|29.4|11.2|BAHIA BLANCA AERO
11/27/19|24.2|10.2|BAHIA BLANCA AERO
11/26/19|23.2|11.9|BAHIA BLANCA AERO
11/25/19|19.3|15.2|BAHIA BLANCA AERO
11/24/19|23.5|14.1|BAHIA BLANCA AERO
11/23/19|28.2|5.4|BAHIA BLANCA AERO
11/22/19|22|6.6|BAHIA BLANCA AERO
11/21/19|27|12.5|BAHIA BLANCA AERO
11/20/19|28.3|15.5|BAHIA BLANCA AERO
11/19/19|34.4|13.8|BAHIA BLANCA AERO
11/18/19|27.2|12.2|BAHIA BLANCA AERO
11/17/19|31.5|16.6|BAHIA BLANCA AERO
11/16/19|29.3|13.8|BAHIA BLANCA AERO
11/15/19|35.4|10.9|BAHIA BLANCA AERO
11/14/19|27.1|13|BAHIA BLANCA AERO
11/13/19|28.4|14|BAHIA BLANCA AERO
11/12/19|24.7|16.2|BAHIA BLANCA AERO
11/11/19|25.3|14.6|BAHIA BLANCA AERO
11/10/19|21.8|11.4|BAHIA BLANCA AERO
11/09/19|25.6|8.5|BAHIA BLANCA AERO
11/08/19|20|10.4|BAHIA BLANCA AERO
11/07/19|25.1|13.7|BAHIA BLANCA AERO
11/06/19|33|12.3|BAHIA BLANCA AERO
11/05/19|25.5|5.3|BAHIA BLANCA AERO
11/04/19|24.5|13.3|BAHIA BLANCA AERO
11/03/19|28.3|7.6|BAHIA BLANCA AERO
11/02/19|21.5|12.4|BAHIA BLANCA AERO
11/01/19|27.2|14.8|BAHIA BLANCA AERO
10/31/19|26.6|5|BAHIA BLANCA AERO
10/29/20|20.4|-3.6|BARILOCHE AERO
10/28/20|12.1|2.9|BARILOCHE AERO
10/27/20|9.1|2|BARILOCHE AERO
10/26/20|11|4.9|BARILOCHE AERO
10/25/20|11.2|3.7|BARILOCHE AERO
10/24/20|13|6.9|BARILOCHE AERO
10/23/20|21|0.9|BARILOCHE AERO
10/22/20|22.3|0.8|BARILOCHE AERO
10/21/20|20.9|7.2|BARILOCHE AERO
10/20/20|19.2|-3.4|BARILOCHE AERO
10/19/20|11.2|4|BARILOCHE AERO
10/18/20|12.2|5.1|BARILOCHE AERO
10/17/20|20.3|4|BARILOCHE AERO
10/16/20|24.9|1.2|BARILOCHE AERO
10/15/20|25.9|3.7|BARILOCHE AERO
10/14/20|22.8|-1|BARILOCHE AERO
10/13/20|17.3|4|BARILOCHE AERO
10/12/20|20.5|-0.8|BARILOCHE AERO
10/11/20|19.4|-1.6|BARILOCHE AERO
10/10/20|12.5|3.3|BARILOCHE AERO
10/09/20|16.4|7|BARILOCHE AERO
10/08/20|12.3|4.6|BARILOCHE AERO
10/07/20|8|2.7|BARILOCHE AERO
10/06/20|9.8|3.5|BARILOCHE AERO
10/05/20|14.2|-3.5|BARILOCHE AERO
10/04/20|11.3|1|BARILOCHE AERO
10/03/20|5|-1|BARILOCHE AERO
10/02/20|4.7|-2.5|BARILOCHE AERO
10/01/20|9|2.2|BARILOCHE AERO
09/30/20|8.4|1.8|BARILOCHE AERO
09/29/20|11.9|4.1|BARILOCHE AERO
09/28/20|14|0.4|BARILOCHE AERO
09/27/20|13.7|-1.5|BARILOCHE AERO
09/26/20|14.6|6.5|BARILOCHE AERO
09/25/20|20.9|-3.5|BARILOCHE AERO
09/24/20|20|-2.9|BARILOCHE AERO
